xs1,ys1,xg1,yg1,xs2,ys2,xg2,yg2,distance,replanning count,time
16,11,27,11,9,19,26,4,22.5,16,22.26636290550232
27,11,16,11,26,4,9,19,22.5,16,22.26636290550232
5,7,17,14,23,20,19,4,20.5,18,2.8292300701141357
17,14,5,7,19,4,23,20,20.5,18,2.8292300701141357
5,14,18,7,10,23,6,16,18.5,21,3.167686939239502
18,7,5,14,6,16,10,23,18.5,21,3.167686939239502
7,19,7,16,8,17,24,13,13.5,20,2.891939163208008
7,16,7,19,24,13,8,17,13.5,20,2.891939163208008
1,21,11,14,24,26,1,15,27.5,23,4.248524904251099
11,14,1,21,1,15,24,26,27.5,23,4.248524904251099
1,20,3,11,18,27,31,17,23.0,23,3.0134220123291016
3,11,1,20,31,17,18,27,23.0,23,3.0134220123291016
7,19,2,30,4,27,14,20,17.5,9,2.308372974395752
2,30,7,19,14,20,4,27,17.5,9,2.308372974395752
14,28,29,26,24,3,22,10,14.0,16,2.271665096282959
29,26,14,28,22,10,24,3,14.0,16,2.271665096282959
13,1,31,4,16,18,27,12,21.0,16,2.9001290798187256
31,4,13,1,27,12,16,18,21.0,16,2.9001290798187256
2,3,0,4,12,3,12,2,2.0,3,0.35473108291625977
0,4,2,3,12,2,12,3,2.0,3,0.35473108291625977
26,24,23,7,24,3,11,27,31.5,37,5.075354099273682
23,7,26,24,11,27,24,3,31.5,37,5.075354099273682
16,5,14,7,3,26,16,22,11.5,18,2.2324461936950684
14,7,16,5,16,22,3,26,11.5,18,2.2324461936950684
11,8,6,14,7,14,3,10,9.5,9,1.3550279140472412
6,14,11,8,3,10,7,14,9.5,9,1.3550279140472412
5,0,4,6,8,4,17,26,22.0,33,4.632962942123413
4,6,5,0,17,26,8,4,22.0,33,4.632962942123413
5,19,27,15,17,2,13,4,19.0,28,3.880167007446289
27,15,5,19,13,4,17,2,19.0,28,3.880167007446289
1,9,11,15,6,0,24,18,26.0,35,4.494293928146362
11,15,1,9,24,18,6,0,26.0,35,4.494293928146362
31,0,18,13,1,5,17,28,32.5,34,4.968530893325806
18,13,31,0,17,28,1,5,32.5,34,4.968530893325806
24,15,25,6,27,4,19,14,14.0,15,2.226145029067993
25,6,24,15,19,14,27,4,14.0,15,2.226145029067993
11,27,7,15,16,7,8,7,18.0,17,2.655677080154419
7,15,11,27,8,7,16,7,18.0,17,2.655677080154419
12,12,0,10,15,27,22,22,14.0,13,2.044512987136841
0,10,12,12,22,22,15,27,14.0,13,2.044512987136841
3,15,12,19,23,10,16,23,19.5,17,3.4686977863311768
12,19,3,15,16,23,23,10,19.5,17,3.4686977863311768
5,14,1,12,13,19,9,10,9.5,13,1.5808722972869873
1,12,5,14,9,10,13,19,9.5,13,1.5808722972869873
24,9,21,6,18,5,31,30,27.0,28,5.784044981002808
21,6,24,9,31,30,18,5,27.0,28,5.784044981002808
20,31,23,9,0,31,29,16,38.5,30,6.215054750442505
23,9,20,31,29,16,0,31,38.5,30,6.215054750442505
16,1,27,9,4,27,5,14,18.5,19,2.4434313774108887
27,9,16,1,5,14,4,27,18.5,19,2.4434313774108887
18,28,20,4,8,15,24,25,27.0,27,3.7299230098724365
20,4,18,28,24,25,8,15,27.0,27,3.7299230098724365
23,19,22,28,26,18,18,15,12.5,12,1.7866790294647217
22,28,23,19,18,15,26,18,12.5,12,1.7866790294647217
11,25,4,5,18,9,13,10,19.5,23,3.811279773712158
4,5,11,25,13,10,18,9,19.5,23,3.811279773712158
28,24,25,16,14,18,30,19,16.0,11,2.370941162109375
25,16,28,24,30,19,14,18,16.0,11,2.370941162109375
2,18,1,13,25,26,30,31,9.0,9,1.1814279556274414
1,13,2,18,30,31,25,26,9.0,9,1.1814279556274414
6,4,2,31,20,8,28,15,28.0,29,7.384476900100708
2,31,6,4,28,15,20,8,28.0,29,7.384476900100708
4,28,15,9,8,24,26,8,32.0,34,4.643311977386475
15,9,4,28,26,8,8,24,32.0,34,4.643311977386475
1,9,21,29,26,23,18,5,34.0,29,5.163722991943359
21,29,1,9,18,5,26,23,34.0,29,5.163722991943359
30,27,17,1,5,25,26,24,34.5,36,5.470668077468872
17,1,30,27,26,24,5,25,34.5,36,5.470668077468872
26,11,12,18,25,16,27,17,12.0,20,2.5213890075683594
12,18,26,11,27,17,25,16,12.0,20,2.5213890075683594
27,26,21,3,8,28,13,4,34.0,34,5.585562229156494
21,3,27,26,13,4,8,28,34.0,34,5.585562229156494
11,6,2,23,31,29,3,24,38.5,29,8.370935201644897
2,23,11,6,3,24,31,29,38.5,29,8.370935201644897
18,1,4,20,13,16,16,23,21.5,26,4.0550220012664795
4,20,18,1,16,23,13,16,21.5,26,4.0550220012664795
16,1,2,28,24,14,12,27,39.0,33,9.024374008178711
2,28,16,1,12,27,24,14,39.0,33,9.024374008178711
11,27,1,16,19,18,0,14,25.0,24,3.3103439807891846
1,16,11,27,0,14,19,18,25.0,24,3.3103439807891846
10,20,29,18,15,0,3,9,21.0,21,2.720294952392578
29,18,10,20,3,9,15,0,21.0,21,2.720294952392578
26,6,24,2,12,3,10,6,5.5,6,0.7349729537963867
24,2,26,6,10,6,12,3,5.5,6,0.7349729537963867
6,17,1,9,16,25,14,24,8.0,9,1.50516676902771
1,9,6,17,14,24,16,25,8.0,9,1.50516676902771
22,18,15,13,14,20,5,22,12.5,13,1.6655540466308594
15,13,22,18,5,22,14,20,12.5,13,1.6655540466308594
25,12,23,9,4,8,17,20,19.0,28,4.036289930343628
23,9,25,12,17,20,4,8,19.0,28,4.036289930343628
12,15,23,16,15,21,20,5,16.5,20,2.625204086303711
23,16,12,15,20,5,15,21,16.5,20,2.625204086303711
19,4,17,27,8,16,27,18,26.0,26,4.070923089981079
17,27,19,4,27,18,8,16,26.0,26,4.070923089981079
11,15,19,3,5,9,1,4,14.5,17,2.4118900299072266
19,3,11,15,1,4,5,9,14.5,17,2.4118900299072266
25,27,28,0,29,5,16,16,30.0,24,4.629596948623657
28,0,25,27,16,16,29,5,30.0,24,4.629596948623657
18,29,1,9,9,6,0,13,26.5,17,4.583096027374268
1,9,18,29,0,13,9,6,26.5,17,4.583096027374268
18,11,21,31,11,30,24,14,28.0,21,4.14281702041626
21,31,18,11,24,14,11,30,28.0,21,4.14281702041626
0,13,0,22,22,6,15,24,26.0,27,5.991666316986084
0,22,0,13,15,24,22,6,26.0,27,5.991666316986084
27,7,27,26,25,11,11,3,24.5,25,3.257084846496582
27,26,27,7,11,3,25,11,24.5,25,3.257084846496582
9,2,19,12,18,20,3,21,21.0,22,2.900826930999756
19,12,9,2,3,21,18,20,21.0,22,2.900826930999756
24,14,26,10,13,3,0,5,10.5,11,1.7865650653839111
26,10,24,14,0,5,13,3,10.5,11,1.7865650653839111
18,29,28,31,8,21,14,2,24.5,29,4.381038188934326
28,31,18,29,14,2,8,21,24.5,29,4.381038188934326
31,30,31,25,8,23,19,6,16.5,27,3.373751163482666
31,25,31,30,19,6,8,23,16.5,27,3.373751163482666
23,14,26,19,10,12,21,20,13.5,12,2.403517961502075
26,19,23,14,21,20,10,12,13.5,12,2.403517961502075
11,30,18,23,0,25,9,6,22.0,28,3.684701919555664
18,23,11,30,9,6,0,25,22.0,28,3.684701919555664
10,31,0,29,20,7,5,17,19.5,22,3.3086190223693848
0,29,10,31,5,17,20,7,19.5,22,3.3086190223693848
8,4,14,26,6,7,29,16,31.0,29,4.72035813331604
14,26,8,4,29,16,6,7,31.0,29,4.72035813331604
5,26,14,1,29,18,26,9,25.0,29,4.652029037475586
14,1,5,26,26,9,29,18,25.0,29,4.652029037475586
11,23,10,28,28,21,31,3,22.5,21,3.1391329765319824
10,28,11,23,31,3,28,21,22.5,21,3.1391329765319824
20,4,12,26,3,0,8,9,23.0,30,3.8324999809265137
12,26,20,4,8,9,3,0,23.0,30,3.8324999809265137
8,21,11,20,3,13,11,11,8.0,11,1.4209632873535156
11,20,8,21,11,11,3,13,8.0,11,1.4209632873535156
30,4,15,10,21,18,15,31,24.0,23,3.168342113494873
15,10,30,4,15,31,21,18,24.0,23,3.168342113494873
7,0,1,8,12,2,13,30,24.5,29,4.404369115829468
1,8,7,0,13,30,12,2,24.5,29,4.404369115829468
28,2,8,13,10,16,18,9,25.0,19,4.18287205696106
8,13,28,2,18,9,10,16,25.0,19,4.18287205696106
7,31,28,6,1,20,26,20,41.5,42,6.398989200592041
28,6,7,31,26,20,1,20,41.5,42,6.398989200592041
26,29,7,31,8,7,25,8,23.5,24,3.077653169631958
7,31,26,29,25,8,8,7,23.5,24,3.077653169631958
21,17,0,12,20,22,12,22,21.0,27,4.06935715675354
0,12,21,17,12,22,20,22,21.0,27,4.06935715675354
18,3,0,31,16,25,10,12,32.5,25,5.833592176437378
0,31,18,3,10,12,16,25,32.5,25,5.833592176437378
25,20,20,4,4,12,17,21,24.5,25,3.224802017211914
20,4,25,20,17,21,4,12,24.5,25,3.224802017211914
26,4,3,17,18,11,26,31,35.0,36,5.165184020996094
3,17,26,4,26,31,18,11,35.0,36,5.165184020996094
4,21,21,29,29,17,23,31,26.5,15,3.9076831340789795
21,29,4,21,23,31,29,17,26.5,15,3.9076831340789795
10,16,30,28,0,16,9,13,24.0,23,4.093873023986816
30,28,10,16,9,13,0,16,24.0,23,4.093873023986816
31,30,0,26,21,7,29,20,33.0,35,6.20505690574646
0,26,31,30,29,20,21,7,33.0,35,6.20505690574646
21,20,0,4,16,22,17,26,21.0,25,4.472567796707153
0,4,21,20,17,26,16,22,21.0,25,4.472567796707153
20,9,20,31,1,5,17,0,21.5,22,2.7908639907836914
20,31,20,9,17,0,1,5,21.5,22,2.7908639907836914
14,1,19,10,7,14,27,15,20.5,24,3.5374128818511963
19,10,14,1,27,15,7,14,20.5,24,3.5374128818511963
9,23,22,29,16,7,1,16,23.5,22,3.5206568241119385
22,29,9,23,1,16,16,7,23.5,22,3.5206568241119385
3,10,20,19,1,19,2,9,27.5,27,9.142416000366211
20,19,3,10,2,9,1,19,27.5,27,9.142416000366211
31,28,21,31,5,1,27,22,29.0,30,6.241553068161011
21,31,31,28,27,22,5,1,29.0,30,6.241553068161011
29,4,3,21,28,2,17,18,38.0,45,6.582209825515747
3,21,29,4,17,18,28,2,38.0,45,6.582209825515747
12,27,13,31,19,3,17,31,21.5,22,4.896627902984619
13,31,12,27,17,31,19,3,21.5,22,4.896627902984619
3,21,9,20,23,13,21,5,9.5,10,1.5428481101989746
9,20,3,21,21,5,23,13,9.5,10,1.5428481101989746
13,1,30,10,25,1,4,6,30.0,26,5.124897003173828
30,10,13,1,4,6,25,1,30.0,26,5.124897003173828
21,5,27,9,29,27,19,0,24.5,23,5.169509172439575
27,9,21,5,19,0,29,27,24.5,23,5.169509172439575
19,18,29,2,10,30,8,16,24.0,22,3.5803072452545166
29,2,19,18,8,16,10,30,24.0,22,3.5803072452545166
19,12,20,18,25,29,9,22,15.0,20,2.870944023132324
20,18,19,12,9,22,25,29,15.0,20,2.870944023132324
1,1,15,5,23,26,6,26,24.5,23,4.767652988433838
15,5,1,1,6,26,23,26,24.5,23,4.767652988433838
3,15,13,16,10,6,8,13,11.0,11,1.5262258052825928
13,16,3,15,8,13,10,6,11.0,11,1.5262258052825928
0,17,5,1,20,3,22,1,12.5,13,2.5485591888427734
5,1,0,17,22,1,20,3,12.5,13,2.5485591888427734
4,15,28,31,22,23,17,8,34.0,28,5.578311920166016
28,31,4,15,17,8,22,23,34.0,28,5.578311920166016
14,3,31,16,5,20,23,7,31.5,28,4.563808917999268
31,16,14,3,23,7,5,20,31.5,28,4.563808917999268
25,29,27,5,6,9,31,3,33.5,24,4.712831974029541
27,5,25,29,31,3,6,9,33.5,24,4.712831974029541
2,8,2,30,18,17,28,8,25.5,25,6.3741559982299805
2,30,2,8,28,8,18,17,25.5,25,6.3741559982299805
26,18,18,9,13,3,10,15,16.0,16,2.2045657634735107
18,9,26,18,10,15,13,3,16.0,16,2.2045657634735107
18,28,13,4,21,15,5,4,33.0,27,5.096374988555908
13,4,18,28,5,4,21,15,33.0,27,5.096374988555908
14,25,10,5,16,17,24,26,21.5,25,3.442312240600586
10,5,14,25,24,26,16,17,21.5,25,3.442312240600586
11,21,21,29,10,19,14,7,20.0,22,3.036875009536743
21,29,11,21,14,7,10,19,20.0,22,3.036875009536743
30,14,21,0,10,8,14,31,26.0,23,4.4967780113220215
21,0,30,14,14,31,10,8,26.0,23,4.4967780113220215
4,2,10,14,2,16,18,5,23.5,24,3.717205047607422
10,14,4,2,18,5,2,16,23.5,24,3.717205047607422
21,8,12,20,17,14,4,11,20.5,20,2.8524279594421387
12,20,21,8,4,11,17,14,20.5,20,2.8524279594421387
0,4,15,14,10,16,3,15,17.5,14,3.366331100463867
15,14,0,4,3,15,10,16,17.5,14,3.366331100463867
2,6,14,15,26,20,7,14,26.0,21,3.755006790161133
14,15,2,6,7,14,26,20,26.0,21,3.755006790161133
14,20,29,27,12,26,5,5,28.0,27,4.209777116775513
29,27,14,20,5,5,12,26,28.0,27,4.209777116775513
24,2,12,13,20,30,24,27,16.0,24,3.0485451221466064
12,13,24,2,24,27,20,30,16.0,24,3.0485451221466064
17,30,10,5,3,21,26,29,37.5,34,6.128618001937866
10,5,17,30,26,29,3,21,37.5,34,6.128618001937866
25,27,25,29,31,23,5,28,22.5,23,5.620154857635498
25,29,25,27,5,28,31,23,22.5,23,5.620154857635498
19,19,21,9,26,24,16,4,23.0,22,3.9934611320495605
21,9,19,19,16,4,26,24,23.0,22,3.9934611320495605
25,26,20,6,13,17,9,4,22.0,24,3.207571268081665
20,6,25,26,9,4,13,17,22.0,24,3.207571268081665
17,31,5,0,18,0,17,15,33.5,36,6.0150980949401855
5,0,17,31,17,15,18,0,33.5,36,6.0150980949401855
28,26,21,12,29,16,17,24,22.5,20,2.9699020385742188
21,12,28,26,17,24,29,16,22.5,20,2.9699020385742188
2,4,25,7,16,7,18,31,32.0,30,6.574830770492554
25,7,2,4,18,31,16,7,32.0,30,6.574830770492554
24,23,28,7,1,6,5,15,18.5,24,2.9088051319122314
28,7,24,23,5,15,1,6,18.5,24,2.9088051319122314
9,27,31,26,10,9,4,2,19.0,20,3.068150758743286
31,26,9,27,4,2,10,9,19.0,20,3.068150758743286
26,2,16,8,5,23,1,25,11.0,15,1.9447977542877197
16,8,26,2,1,25,5,23,11.0,15,1.9447977542877197
26,0,10,27,28,26,23,6,44.0,43,7.910268068313599
10,27,26,0,23,6,28,26,44.0,43,7.910268068313599
8,3,28,21,30,7,22,18,28.5,25,4.891423940658569
28,21,8,3,22,18,30,7,28.5,25,4.891423940658569
15,31,21,6,31,22,28,6,29.0,32,4.631871938705444
21,6,15,31,28,6,31,22,29.0,32,4.631871938705444
3,1,16,16,18,0,23,4,20.5,27,3.6219770908355713
16,16,3,1,23,4,18,0,20.5,27,3.6219770908355713
10,18,7,1,30,19,25,8,20.0,19,2.9930179119110107
7,1,10,18,25,8,30,19,20.0,19,2.9930179119110107
29,16,18,3,6,12,16,7,23.5,13,3.241734266281128
18,3,29,16,16,7,6,12,23.5,13,3.241734266281128
0,6,29,13,23,13,22,18,25.0,28,5.6667609214782715
29,13,0,6,22,18,23,13,25.0,28,5.6667609214782715
23,18,16,25,1,24,14,20,16.5,15,2.3682868480682373
16,25,23,18,14,20,1,24,16.5,15,2.3682868480682373
20,5,21,5,25,27,18,15,10.0,18,2.224848747253418
21,5,20,5,18,15,25,27,10.0,18,2.224848747253418
16,5,21,0,22,31,31,0,27.0,21,5.767467975616455
21,0,16,5,31,0,22,31,27.0,21,5.767467975616455
12,16,6,14,5,30,8,29,6.0,8,1.224088191986084
6,14,12,16,8,29,5,30,6.0,8,1.224088191986084
28,8,20,2,15,13,28,31,23.5,21,4.6253368854522705
20,2,28,8,28,31,15,13,23.5,21,4.6253368854522705
16,18,2,31,28,24,8,15,30.0,28,4.915549993515015
2,31,16,18,8,15,28,24,30.0,28,4.915549993515015
22,12,10,3,22,4,17,26,27.0,27,4.767436981201172
10,3,22,12,17,26,22,4,27.0,27,4.767436981201172
7,8,27,0,10,27,23,4,34.0,28,5.076074123382568
27,0,7,8,23,4,10,27,34.0,28,5.076074123382568
0,22,19,7,6,20,5,2,30.5,29,4.723608016967773
19,7,0,22,5,2,6,20,30.5,29,4.723608016967773
12,19,17,18,31,7,20,20,15.0,19,2.8728671073913574
17,18,12,19,20,20,31,7,15.0,19,2.8728671073913574
12,11,28,4,4,3,7,3,15.0,18,2.7939929962158203
28,4,12,11,7,3,4,3,15.0,18,2.7939929962158203
15,7,0,25,25,23,5,15,32.5,29,4.610805034637451
0,25,15,7,5,15,25,23,32.5,29,4.610805034637451
26,26,18,30,27,7,30,1,13.5,12,2.1260459423065186
18,30,26,26,30,1,27,7,13.5,12,2.1260459423065186
31,6,3,8,28,24,20,18,27.0,31,4.806149005889893
3,8,31,6,20,18,28,24,27.0,31,4.806149005889893
2,15,13,25,30,14,2,26,35.5,24,10.705862045288086
13,25,2,15,2,26,30,14,35.5,24,10.705862045288086
13,1,2,11,20,4,28,2,16.5,17,2.5796751976013184
2,11,13,1,28,2,20,4,16.5,17,2.5796751976013184
16,31,16,0,5,12,20,24,36.0,35,6.075406074523926
16,0,16,31,20,24,5,12,36.0,35,6.075406074523926
13,14,7,19,9,22,9,16,9.5,6,1.3773269653320312
7,19,13,14,9,16,9,22,9.5,6,1.3773269653320312
24,24,13,4,15,8,30,15,30.5,31,4.873169898986816
13,4,24,24,30,15,15,8,30.5,31,4.873169898986816
14,25,27,12,1,1,17,2,24.5,26,3.5081639289855957
27,12,14,25,17,2,1,1,24.5,26,3.5081639289855957
15,22,24,25,28,22,0,19,25.5,34,4.620519161224365
24,25,15,22,0,19,28,22,25.5,34,4.620519161224365
16,28,29,26,1,28,13,31,16.0,14,2.0774729251861572
29,26,16,28,13,31,1,28,16.0,14,2.0774729251861572
29,26,27,5,29,22,27,29,21.0,24,4.113730192184448
27,5,29,26,27,29,29,22,21.0,24,4.113730192184448
14,7,23,31,15,22,0,11,32.5,29,5.010754108428955
23,31,14,7,0,11,15,22,32.5,29,5.010754108428955
18,16,26,8,20,4,31,27,32.0,20,6.865761041641235
26,8,18,16,31,27,20,4,32.0,20,6.865761041641235
19,7,9,16,21,0,10,15,22.5,22,3.2969582080841064
9,16,19,7,10,15,21,0,22.5,22,3.2969582080841064
6,31,23,17,9,31,25,9,35.5,40,5.268805980682373
23,17,6,31,25,9,9,31,35.5,40,5.268805980682373
12,28,12,10,20,7,20,11,13.0,20,2.6368491649627686
12,10,12,28,20,11,20,7,13.0,20,2.6368491649627686
30,30,6,9,3,29,23,28,43.0,46,7.072204113006592
6,9,30,30,23,28,3,29,43.0,46,7.072204113006592
18,0,5,5,21,2,26,23,25.0,31,4.590728044509888
5,5,18,0,26,23,21,2,25.0,31,4.590728044509888
18,13,21,15,13,22,16,7,14.5,14,3.5097908973693848
21,15,18,13,16,7,13,22,14.5,14,3.5097908973693848
11,19,29,30,20,12,14,30,28.5,22,4.091650724411011
29,30,11,19,14,30,20,12,28.5,22,4.091650724411011
8,23,23,1,4,10,24,15,34.0,28,5.391419887542725
23,1,8,23,24,15,4,10,34.0,28,5.391419887542725
25,20,20,31,6,31,30,27,25.0,13,4.395323753356934
20,31,25,20,30,27,6,31,25.0,13,4.395323753356934
27,17,21,1,15,17,22,16,15.0,16,2.957258462905884
21,1,27,17,22,16,15,17,15.0,16,2.957258462905884
27,0,2,23,14,31,5,10,43.0,38,7.545517683029175
2,23,27,0,5,10,14,31,43.0,38,7.545517683029175
8,16,3,14,14,10,9,15,8.5,8,1.4304187297821045
3,14,8,16,9,15,14,10,8.5,8,1.4304187297821045
3,16,31,28,0,6,6,24,35.0,30,6.2654290199279785
31,28,3,16,6,24,0,6,35.0,30,6.2654290199279785
0,11,21,10,16,14,5,16,19.5,21,3.79537296295166
21,10,0,11,5,16,16,14,19.5,21,3.79537296295166
3,28,17,3,21,17,8,0,35.5,25,5.776307821273804
17,3,3,28,8,0,21,17,35.5,25,5.776307821273804
20,4,22,1,29,16,15,10,13.5,15,2.7787961959838867
22,1,20,4,15,10,29,16,13.5,15,2.7787961959838867
16,21,7,5,0,10,31,30,40.0,32,7.107728958129883
7,5,16,21,31,30,0,10,40.0,32,7.107728958129883
25,29,10,19,29,3,5,15,31.5,35,4.8152618408203125
10,19,25,29,5,15,29,3,31.5,35,4.8152618408203125
4,25,27,22,27,13,8,7,31.5,32,4.383133888244629
27,22,4,25,8,7,27,13,31.5,32,4.383133888244629
19,0,12,5,16,17,17,4,15.0,12,2.257002115249634
12,5,19,0,17,4,16,17,15.0,12,2.257002115249634
4,11,4,1,29,22,29,15,9.5,8,1.499722957611084
4,1,4,11,29,15,29,22,9.5,8,1.499722957611084
24,0,29,12,3,23,22,5,29.0,24,4.759233236312866
29,12,24,0,22,5,3,23,29.0,24,4.759233236312866
13,21,31,9,8,31,24,9,36.0,28,5.4117350578308105
31,9,13,21,24,9,8,31,36.0,28,5.4117350578308105
22,7,0,16,23,9,30,17,23.0,30,3.8976850509643555
0,16,22,7,30,17,23,9,23.0,30,3.8976850509643555
9,10,15,13,5,25,23,13,24.5,19,4.433232069015503
15,13,9,10,23,13,5,25,24.5,19,4.433232069015503
3,31,16,6,1,13,9,4,27.5,30,4.69488000869751
16,6,3,31,9,4,1,13,27.5,30,4.69488000869751
28,4,19,31,29,27,26,28,21.0,28,4.5172553062438965
19,31,28,4,26,28,29,27,21.0,28,4.5172553062438965
16,28,20,27,20,31,14,7,22.5,36,5.07546591758728
20,27,16,28,14,7,20,31,22.5,36,5.07546591758728
2,25,22,28,10,6,0,15,28.0,27,4.617405891418457
22,28,2,25,0,15,10,6,28.0,27,4.617405891418457
22,17,5,7,11,15,22,18,20.5,19,3.4075427055358887
5,7,22,17,22,18,11,15,20.5,19,3.4075427055358887
7,27,9,6,16,1,16,22,31.0,27,4.506033897399902
9,6,7,27,16,22,16,1,31.0,27,4.506033897399902
21,16,12,1,11,17,18,12,19.0,19,3.369847059249878
12,1,21,16,18,12,11,17,19.0,19,3.369847059249878
11,20,27,22,30,30,30,12,23.0,21,3.665955066680908
27,22,11,20,30,12,30,30,23.0,21,3.665955066680908
8,7,9,27,29,8,15,24,33.5,29,5.290246963500977
9,27,8,7,15,24,29,8,33.5,29,5.290246963500977
21,3,12,15,23,18,6,14,23.0,25,3.1816201210021973
12,15,21,3,6,14,23,18,23.0,25,3.1816201210021973
12,20,25,0,27,12,22,0,25.0,16,4.197940111160278
25,0,12,20,22,0,27,12,25.0,16,4.197940111160278
3,29,23,9,15,22,11,30,27.0,37,5.01707124710083
23,9,3,29,11,30,15,22,27.0,37,5.01707124710083
14,30,20,28,5,3,3,7,7.0,7,0.9402837753295898
20,28,14,30,3,7,5,3,7.0,7,0.9402837753295898
20,27,11,0,9,20,29,19,30.5,33,4.587162256240845
11,0,20,27,29,19,9,20,30.5,33,4.587162256240845
1,4,7,10,15,31,3,23,21.0,21,3.445312976837158
7,10,1,4,3,23,15,31,21.0,21,3.445312976837158
9,28,6,20,6,13,14,19,17.5,15,2.8508718013763428
6,20,9,28,14,19,6,13,17.5,15,2.8508718013763428
3,24,15,17,0,11,18,27,27.5,22,4.185259103775024
15,17,3,24,18,27,0,11,27.5,22,4.185259103775024
7,12,12,28,0,8,31,22,36.0,40,6.027518033981323
12,28,7,12,31,22,0,8,36.0,40,6.027518033981323
5,12,7,30,7,22,1,25,17.5,9,3.2096807956695557
7,30,5,12,1,25,7,22,17.5,9,3.2096807956695557
22,19,27,15,18,23,20,26,7.0,9,1.120316982269287
27,15,22,19,20,26,18,23,7.0,9,1.120316982269287
10,0,27,0,3,22,12,6,24.0,21,3.456108808517456
27,0,10,0,12,6,3,22,24.0,21,3.456108808517456
31,12,23,31,24,6,10,26,44.5,36,10.106175184249878
23,31,31,12,10,26,24,6,44.5,36,10.106175184249878
22,29,21,21,15,26,29,4,24.5,29,4.694273948669434
21,21,22,29,29,4,15,26,24.5,29,4.694273948669434
3,12,26,17,23,31,31,23,26.0,27,4.018500089645386
26,17,3,12,31,23,23,31,26.0,27,4.018500089645386
10,24,10,10,20,6,20,1,10.5,15,1.9414877891540527
10,10,10,24,20,1,20,6,10.5,15,1.9414877891540527
29,31,17,2,25,22,22,11,33.5,35,6.5421178340911865
17,2,29,31,22,11,25,22,33.5,35,6.5421178340911865
23,14,31,8,10,11,27,26,23.0,26,4.083369970321655
31,8,23,14,27,26,10,11,23.0,26,4.083369970321655
15,17,24,26,16,31,28,13,24.0,26,3.9785587787628174
24,26,15,17,28,13,16,31,24.0,26,3.9785587787628174
8,16,31,23,7,17,17,15,23.0,29,4.139681100845337
31,23,8,16,17,15,7,17,23.0,29,4.139681100845337
18,1,11,18,23,19,21,6,19.5,23,3.2482569217681885
11,18,18,1,21,6,23,19,19.5,23,3.2482569217681885
2,9,13,31,21,23,18,15,26.0,24,4.546098947525024
13,31,2,9,18,15,21,23,26.0,24,4.546098947525024
31,1,17,0,24,14,25,22,14.0,16,2.069410800933838
17,0,31,1,25,22,24,14,14.0,16,2.069410800933838
3,20,16,1,28,20,13,22,26.5,30,4.469344139099121
16,1,3,20,13,22,28,20,26.5,30,4.469344139099121
2,28,24,13,7,22,4,27,23.5,34,5.24747896194458
24,13,2,28,4,27,7,22,23.5,34,5.24747896194458
29,29,10,23,21,28,14,23,20.5,18,5.1028969287872314
10,23,29,29,14,23,21,28,20.5,18,5.1028969287872314
25,21,18,0,5,3,5,1,16.0,23,3.6361489295959473
18,0,25,21,5,1,5,3,16.0,23,3.6361489295959473
26,28,0,5,6,0,31,4,43.0,25,7.82367205619812
0,5,26,28,31,4,6,0,43.0,25,7.82367205619812
20,22,24,13,31,23,23,13,15.5,13,2.22829270362854
24,13,20,22,23,13,31,23,15.5,13,2.22829270362854
5,16,29,17,20,1,2,29,37.5,34,5.899609804153442
29,17,5,16,2,29,20,1,37.5,34,5.899609804153442
7,21,19,5,2,8,27,24,34.5,38,5.404937028884888
19,5,7,21,27,24,2,8,34.5,38,5.404937028884888
6,1,25,29,15,10,15,4,29.5,40,6.499456167221069
25,29,6,1,15,4,15,10,29.5,40,6.499456167221069
6,20,4,9,30,22,19,9,19.5,23,3.053318977355957
4,9,6,20,19,9,30,22,19.5,23,3.053318977355957
3,23,4,20,16,30,3,11,19.0,30,4.4205968379974365
4,20,3,23,3,11,16,30,19.0,30,4.4205968379974365
3,13,2,2,19,31,16,1,27.5,33,5.596198797225952
2,2,3,13,16,1,19,31,27.5,33,5.596198797225952
24,19,8,6,13,25,30,31,30.0,33,4.4354517459869385
8,6,24,19,30,31,13,25,30.0,33,4.4354517459869385
31,9,2,25,0,10,20,8,43.5,44,8.2848641872406
2,25,31,9,20,8,0,10,43.5,44,8.2848641872406
23,17,4,14,7,7,3,24,27.5,23,5.4515061378479
4,14,23,17,3,24,7,7,27.5,23,5.4515061378479
15,14,18,26,26,29,10,3,32.5,35,6.47563099861145
18,26,15,14,10,3,26,29,32.5,35,6.47563099861145
7,17,25,20,4,16,18,31,29.0,27,3.8769800662994385
25,20,7,17,18,31,4,16,29.0,27,3.8769800662994385
2,9,26,3,1,19,31,18,36.5,34,4.963054180145264
26,3,2,9,31,18,1,19,36.5,34,4.963054180145264
3,12,14,1,16,21,30,14,22.5,22,2.928617000579834
14,1,3,12,30,14,16,21,22.5,22,2.928617000579834
22,8,10,29,30,3,11,9,37.0,32,6.009206056594849
10,29,22,8,11,9,30,3,37.0,32,6.009206056594849
18,18,21,25,3,7,9,8,9.5,11,1.5031170845031738
21,25,18,18,9,8,3,7,9.5,11,1.5031170845031738
20,5,11,11,1,22,31,15,32.0,33,6.065742015838623
11,11,20,5,31,15,1,22,32.0,33,6.065742015838623
11,2,2,31,23,4,12,20,37.5,34,8.456907987594604
2,31,11,2,12,20,23,4,37.5,34,8.456907987594604
