xs1,ys1,xg1,yg1,xs2,ys2,xg2,yg2,distance,replanning count,time
4,1,1,24,11,25,24,3,32.5,24,2.7936389446258545
28,1,9,9,22,8,27,10,17.0,16,1.7959010601043701
9,9,28,1,27,10,22,8,17.0,16,1.7959010601043701
4,2,24,8,13,28,3,27,18.5,24,1.7806448936462402
24,8,4,2,3,27,13,28,18.5,24,1.7806448936462402
23,4,25,14,28,0,18,8,15.0,14,1.2697739601135254
25,14,23,4,18,8,28,0,15.0,14,1.2697739601135254
18,2,10,0,20,28,14,14,17.0,18,1.5513720512390137
10,0,18,2,14,14,20,28,17.0,18,1.5513720512390137
5,6,26,10,25,3,4,20,31.5,27,2.937329053878784
26,10,5,6,4,20,25,3,31.5,27,2.937329053878784
15,13,14,18,24,7,16,17,13.0,8,1.3613612651824951
14,18,15,13,16,17,24,7,13.0,8,1.3613612651824951
8,20,28,13,19,14,30,26,26.0,15,2.31899094581604
28,13,8,20,30,26,19,14,26.0,15,2.31899094581604
0,10,24,1,2,22,31,13,38.5,31,3.300791025161743
24,1,0,10,31,13,2,22,38.5,31,3.300791025161743
26,21,15,25,17,9,25,23,18.5,12,1.556178092956543
15,25,26,21,25,23,17,9,18.5,12,1.556178092956543
9,27,22,10,23,31,2,9,37.5,33,3.637732982635498
22,10,9,27,2,9,23,31,37.5,33,3.637732982635498
1,29,7,21,18,30,2,0,32.0,27,3.665318012237549
7,21,1,29,2,0,18,30,32.0,27,3.665318012237549
31,17,3,21,31,18,12,17,32.0,27,2.8538529872894287
3,21,31,17,12,17,31,18,32.0,27,2.8538529872894287
0,24,26,15,18,22,3,16,31.0,24,3.50638484954834
26,15,0,24,3,16,18,22,31.0,24,3.50638484954834
14,4,31,30,24,14,26,4,27.5,18,2.93377423286438
31,30,14,4,26,4,24,14,27.5,18,2.93377423286438
14,4,29,2,26,0,6,28,32.5,31,3.604264974594116
29,2,14,4,6,28,26,0,32.5,31,3.604264974594116
13,14,10,1,30,22,24,24,12.0,13,1.1552813053131104
10,1,13,14,24,24,30,22,12.0,13,1.1552813053131104
1,24,5,8,10,25,11,25,10.5,14,1.4434208869934082
5,8,1,24,11,25,10,25,10.5,14,1.4434208869934082
17,30,27,14,12,4,10,12,19.0,23,2.025846004486084
27,14,17,30,10,12,12,4,19.0,23,2.025846004486084
31,14,12,16,28,4,26,14,18.5,19,2.0576670169830322
12,16,31,14,26,14,28,4,18.5,19,2.0576670169830322
12,19,4,25,6,11,15,25,18.5,14,1.6072008609771729
4,25,12,19,15,25,6,11,18.5,14,1.6072008609771729
1,15,31,25,14,10,21,19,29.0,22,3.0133259296417236
31,25,1,15,21,19,14,10,29.0,22,3.0133259296417236
26,4,23,22,27,30,6,3,36.5,40,5.507683038711548
23,22,26,4,6,3,27,30,36.5,40,5.507683038711548
24,11,11,26,28,30,26,2,32.0,22,2.67881178855896
11,26,24,11,26,2,28,30,32.0,22,2.67881178855896
3,8,20,10,16,27,20,26,14.0,17,1.644913911819458
20,10,3,8,20,26,16,27,14.0,17,1.644913911819458
11,16,2,4,1,7,30,21,35.0,32,4.941493034362793
2,4,11,16,30,21,1,7,35.0,32,4.941493034362793
10,5,26,17,9,22,31,26,29.0,23,2.4280309677124023
26,17,10,5,31,26,9,22,29.0,23,2.4280309677124023
7,1,21,29,10,16,30,8,35.0,32,3.3629539012908936
21,29,7,1,30,8,10,16,35.0,32,3.3629539012908936
1,26,26,27,25,8,27,24,24.0,16,2.0558760166168213
26,27,1,26,27,24,25,8,24.0,16,2.0558760166168213
28,20,5,6,28,8,2,9,34.0,28,3.186964988708496
5,6,28,20,2,9,28,8,34.0,28,3.186964988708496
3,23,7,5,1,7,6,28,27.0,12,2.7642529010772705
7,5,3,23,6,28,1,7,27.0,12,2.7642529010772705
26,5,15,15,0,1,4,17,21.5,20,1.526219129562378
15,15,26,5,4,17,0,1,21.5,20,1.526219129562378
31,25,25,18,8,17,19,6,17.5,18,1.4701130390167236
25,18,31,25,19,6,8,17,17.5,18,1.4701130390167236
22,15,10,19,25,5,11,15,21.0,16,1.923314094543457
10,19,22,15,11,15,25,5,21.0,16,1.923314094543457
26,7,2,29,8,10,29,0,39.5,25,3.5215001106262207
2,29,26,7,29,0,8,10,39.5,25,3.5215001106262207
30,13,23,17,5,21,30,5,27.0,21,3.1069369316101074
23,17,30,13,30,5,5,21,27.0,21,3.1069369316101074
9,19,12,13,7,22,6,26,7.0,6,0.6111600399017334
12,13,9,19,6,26,7,22,7.0,6,0.6111600399017334
19,1,11,12,31,26,19,14,21.5,18,1.73183012008667
11,12,19,1,19,14,31,26,21.5,18,1.73183012008667
31,2,29,26,18,15,8,10,22.5,21,2.1891348361968994
29,26,31,2,8,10,18,15,22.5,21,2.1891348361968994
25,0,23,22,20,23,14,19,18.0,15,1.8245890140533447
23,22,25,0,14,19,20,23,18.0,15,1.8245890140533447
14,18,20,14,3,14,0,6,10.5,11,0.7807037830352783
20,14,14,18,0,6,3,14,10.5,11,0.7807037830352783
19,9,18,9,16,15,17,16,1.5,2,0.1508631706237793
18,9,19,9,17,16,16,15,1.5,2,0.1508631706237793
3,26,30,30,14,6,9,6,18.0,17,2.0331411361694336
30,30,3,26,9,6,14,6,18.0,17,2.0331411361694336
15,24,26,24,12,17,9,0,17.5,18,1.5860450267791748
26,24,15,24,9,0,12,17,17.5,18,1.5860450267791748
29,1,5,29,21,10,14,30,41.5,26,4.385292053222656
5,29,29,1,14,30,21,10,41.5,26,4.385292053222656
9,30,18,25,9,23,12,14,13.0,13,1.138232946395874
18,25,9,30,12,14,9,23,13.0,13,1.138232946395874
17,14,2,24,27,14,25,22,17.5,18,1.7835500240325928
2,24,17,14,25,22,27,14,17.5,18,1.7835500240325928
8,2,1,25,24,26,27,14,24.5,21,2.2690939903259277
1,25,8,2,27,14,24,26,24.5,21,2.2690939903259277
24,12,0,20,23,17,17,31,26.0,25,2.4369869232177734
0,20,24,12,17,31,23,17,26.0,25,2.4369869232177734
29,11,11,1,4,31,0,9,31.0,26,6.704518795013428
11,1,29,11,0,9,4,31,31.0,26,6.704518795013428
14,26,19,22,21,16,1,12,18.5,22,2.0052199363708496
19,22,14,26,1,12,21,16,18.5,22,2.0052199363708496
18,24,5,19,2,26,3,7,20.0,17,1.673487901687622
5,19,18,24,3,7,2,26,20.0,17,1.673487901687622
23,26,31,29,6,14,23,27,22.5,11,2.379272937774658
31,29,23,26,23,27,6,14,22.5,11,2.379272937774658
5,29,18,4,27,8,5,4,33.0,24,2.7400810718536377
18,4,5,29,5,4,27,8,33.0,24,2.7400810718536377
7,5,15,18,25,30,22,18,19.0,18,1.558600902557373
15,18,7,5,22,18,25,30,19.0,18,1.558600902557373
29,28,13,17,27,29,9,17,29.5,26,2.2067437171936035
13,17,29,28,9,17,27,29,29.5,26,2.2067437171936035
2,22,18,17,1,16,19,19,23.0,19,1.7158348560333252
18,17,2,22,19,19,1,16,23.0,19,1.7158348560333252
6,1,10,12,23,14,1,27,26.0,23,2.665679931640625
10,12,6,1,1,27,23,14,26.0,23,2.665679931640625
9,31,9,12,26,27,5,2,32.5,27,4.355920791625977
9,12,9,31,5,2,26,27,32.5,27,4.355920791625977
13,6,30,1,12,11,28,19,23.0,19,1.6889419555664062
30,1,13,6,28,19,12,11,23.0,19,1.6889419555664062
27,1,0,22,11,2,12,23,35.0,27,3.405259847640991
0,22,27,1,12,23,11,2,35.0,27,3.405259847640991
2,2,26,16,10,17,1,21,27.5,24,2.775538921356201
26,16,2,2,1,21,10,17,27.5,24,2.775538921356201
19,5,31,19,5,23,31,5,36.0,19,3.3347949981689453
31,19,19,5,31,5,5,23,36.0,19,3.3347949981689453
27,12,1,9,24,31,29,29,19.0,26,2.094102144241333
1,9,27,12,29,29,24,31,19.0,26,2.094102144241333
20,25,21,1,1,5,28,27,39.0,22,3.9914538860321045
21,1,20,25,28,27,1,5,39.0,22,3.9914538860321045
25,21,14,13,2,6,19,0,21.0,20,1.7265117168426514
14,13,25,21,19,0,2,6,21.0,20,1.7265117168426514
14,4,17,18,10,11,20,28,23.0,22,1.9635748863220215
17,18,14,4,20,28,10,11,23.0,22,1.9635748863220215
23,24,19,27,6,27,23,11,20.0,25,2.4212450981140137
19,27,23,24,23,11,6,27,20.0,25,2.4212450981140137
7,23,9,18,18,9,20,15,7.5,8,0.6034119129180908
9,18,7,23,20,15,18,9,7.5,8,0.6034119129180908
3,11,28,19,10,18,29,6,37.0,31,3.504006862640381
28,19,3,11,29,6,10,18,37.0,31,3.504006862640381
7,13,8,19,29,14,21,19,13.0,11,1.0364737510681152
8,19,7,13,21,19,29,14,13.0,11,1.0364737510681152
4,14,11,9,3,7,13,28,22.5,19,2.246009111404419
11,9,4,14,13,28,3,7,22.5,19,2.246009111404419
23,23,14,24,16,28,3,16,17.5,16,1.781144142150879
14,24,23,23,3,16,16,28,17.5,16,1.781144142150879
9,13,25,13,14,25,7,24,14.0,16,1.4182350635528564
25,13,9,13,7,24,14,25,14.0,16,1.4182350635528564
20,9,17,23,23,30,18,12,21.0,13,1.6966938972473145
17,23,20,9,18,12,23,30,21.0,13,1.6966938972473145
20,0,14,26,20,4,6,27,35.5,27,3.047353982925415
14,26,20,0,6,27,20,4,35.5,27,3.047353982925415
10,26,3,29,27,4,20,12,12.5,14,1.056988000869751
3,29,10,26,20,12,27,4,12.5,14,1.056988000869751
9,11,3,30,14,1,17,19,25.0,20,2.1159098148345947
3,30,9,11,17,19,14,1,25.0,20,2.1159098148345947
14,15,26,11,13,10,13,7,9.5,10,1.1423707008361816
26,11,14,15,13,7,13,10,9.5,10,1.1423707008361816
26,16,9,11,4,19,20,11,27.0,14,2.4280309677124023
9,11,26,16,20,11,4,19,27.0,14,2.4280309677124023
26,5,16,1,24,27,12,22,16.5,15,1.190263032913208
16,1,26,5,12,22,24,27,16.5,15,1.190263032913208
9,16,18,27,1,31,12,6,28.0,23,2.5387260913848877
18,27,9,16,12,6,1,31,28.0,23,2.5387260913848877
9,18,29,4,8,21,9,30,22.0,21,2.322564125061035
29,4,9,18,9,30,8,21,22.0,21,2.322564125061035
31,25,25,18,9,7,14,22,17.5,14,1.4978201389312744
25,18,31,25,14,22,9,7,17.5,14,1.4978201389312744
28,19,0,7,2,3,25,3,33.5,21,3.1029539108276367
0,7,28,19,25,3,2,3,33.5,21,3.1029539108276367
23,12,16,3,12,22,21,24,14.5,13,1.223200798034668
16,3,23,12,21,24,12,22,14.5,13,1.223200798034668
11,17,20,21,22,18,1,27,23.5,17,2.481410026550293
20,21,11,17,1,27,22,18,23.5,17,2.481410026550293
23,21,19,3,14,25,16,0,28.5,19,2.6965529918670654
19,3,23,21,16,0,14,25,28.5,19,2.6965529918670654
31,18,19,25,24,8,2,4,23.5,23,2.1088860034942627
19,25,31,18,2,4,24,8,23.5,23,2.1088860034942627
7,11,8,17,27,0,17,16,17.5,16,1.9117870330810547
8,17,7,11,17,16,27,0,17.5,16,1.9117870330810547
20,3,20,10,31,10,30,6,6.0,7,0.6697051525115967
20,10,20,3,30,6,31,10,6.0,7,0.6697051525115967
13,31,1,26,20,18,20,25,13.0,11,1.2805800437927246
1,26,13,31,20,25,20,18,13.0,11,1.2805800437927246
26,4,20,11,24,20,30,17,12.0,8,0.8849127292633057
20,11,26,4,30,17,24,20,12.0,8,0.8849127292633057
12,11,13,28,18,15,11,22,17.0,11,1.7543859481811523
13,28,12,11,11,22,18,15,17.0,11,1.7543859481811523
4,9,25,27,25,20,13,31,32.0,14,3.1025149822235107
25,27,4,9,13,31,25,20,32.0,14,3.1025149822235107
31,19,18,16,21,26,28,7,23.0,15,2.0810060501098633
18,16,31,19,28,7,21,26,23.0,15,2.0810060501098633
31,15,10,11,14,31,31,16,30.5,26,2.482487201690674
10,11,31,15,31,16,14,31,30.5,26,2.482487201690674
8,29,0,28,5,2,15,25,22.0,23,2.4350740909576416
0,28,8,29,15,25,5,2,22.0,23,2.4350740909576416
1,4,27,23,7,13,6,13,23.0,30,3.3193280696868896
27,23,1,4,6,13,7,13,23.0,30,3.3193280696868896
8,23,9,29,4,9,23,23,22.0,13,3.0933330059051514
9,29,8,23,23,23,4,9,22.0,13,3.0933330059051514
12,7,22,27,21,12,3,3,28.5,22,2.2989330291748047
22,27,12,7,3,3,21,12,28.5,22,2.2989330291748047
9,18,19,19,17,10,12,18,12.0,8,0.932548999786377
19,19,9,18,12,18,17,10,12.0,8,0.932548999786377
7,30,23,16,22,10,0,13,29.5,19,2.3432230949401855
23,16,7,30,0,13,22,10,29.5,19,2.3432230949401855
6,13,5,25,19,3,15,28,23.0,22,2.205183982849121
5,25,6,13,15,28,19,3,23.0,22,2.205183982849121
1,10,15,15,28,22,0,29,30.0,21,3.3996689319610596
15,15,1,10,0,29,28,22,30.0,21,3.3996689319610596
14,25,22,22,30,7,23,27,19.0,12,1.9226410388946533
22,22,14,25,23,27,30,7,19.0,12,1.9226410388946533
22,20,20,28,18,22,12,30,12.0,8,0.9949901103973389
20,28,22,20,12,30,18,22,12.0,8,0.9949901103973389
0,1,24,7,3,1,12,10,26.0,28,2.4490621089935303
24,7,0,1,12,10,3,1,26.0,28,2.4490621089935303
2,30,6,26,1,25,25,7,26.0,30,3.1943960189819336
6,26,2,30,25,7,1,25,26.0,30,3.1943960189819336
21,23,19,11,21,21,16,4,20.0,19,1.8142809867858887
19,11,21,23,16,4,21,21,20.0,19,1.8142809867858887
9,20,21,20,29,2,5,4,20.0,21,1.8788909912109375
21,20,9,20,5,4,29,2,20.0,21,1.8788909912109375
19,2,12,25,3,31,31,31,31.0,23,2.3891561031341553
12,25,19,2,31,31,3,31,31.0,23,2.3891561031341553
8,23,21,23,20,23,25,6,18.5,19,1.4970710277557373
21,23,8,23,25,6,20,23,18.5,19,1.4970710277557373
3,10,13,30,0,7,12,21,31.0,21,3.2702648639678955
13,30,3,10,12,21,0,7,31.0,21,3.2702648639678955
10,24,11,25,8,4,19,1,9.0,9,1.006392002105713
11,25,10,24,19,1,8,4,9.0,9,1.006392002105713
28,14,27,29,11,8,0,18,19.5,15,1.528627872467041
27,29,28,14,0,18,11,8,19.5,15,1.528627872467041
13,28,19,17,31,15,23,3,18.5,16,1.4184048175811768
19,17,13,28,23,3,31,15,18.5,16,1.4184048175811768
6,6,3,5,27,4,5,3,15.5,7,1.7971971035003662
3,5,6,6,5,3,27,4,15.5,7,1.7971971035003662
18,30,6,0,25,24,13,8,37.0,31,5.226526260375977
6,0,18,30,13,8,25,24,37.0,31,5.226526260375977
3,0,29,24,7,20,21,12,38.0,32,3.7967119216918945
29,24,3,0,21,12,7,20,38.0,32,3.7967119216918945
29,10,11,12,5,14,25,30,31.0,26,2.7739040851593018
11,12,29,10,25,30,5,14,31.0,26,2.7739040851593018
5,4,31,14,26,4,6,7,31.5,23,2.885859251022339
31,14,5,4,6,7,26,4,31.5,23,2.885859251022339
22,13,22,23,20,22,22,26,9.0,5,0.893563985824585
22,23,22,13,22,26,20,22,9.0,5,0.893563985824585
31,5,1,21,24,25,12,14,36.5,27,3.658143997192383
1,21,31,5,12,14,24,25,36.5,27,3.658143997192383
6,22,13,31,22,14,18,11,11.5,11,1.0422208309173584
13,31,6,22,18,11,22,14,11.5,11,1.0422208309173584
20,22,24,24,0,2,18,12,20.0,25,2.4922590255737305
24,24,20,22,18,12,0,2,20.0,25,2.4922590255737305
9,6,3,7,23,11,1,4,19.0,6,2.160385847091675
3,7,9,6,1,4,23,11,19.0,6,2.160385847091675
17,19,16,18,6,30,28,11,21.5,19,3.4501559734344482
16,18,17,19,28,11,6,30,21.5,19,3.4501559734344482
27,30,7,27,27,22,18,6,25.0,23,1.9668149948120117
7,27,27,30,18,6,27,22,25.0,23,1.9668149948120117
20,24,7,27,26,28,0,7,32.5,30,3.38381290435791
7,27,20,24,0,7,26,28,32.5,30,3.38381290435791
2,2,21,26,27,23,8,29,34.0,22,3.0811803340911865
21,26,2,2,8,29,27,23,34.0,22,3.0811803340911865
25,11,18,10,29,5,20,5,9.5,8,0.7844390869140625
18,10,25,11,20,5,29,5,9.5,8,0.7844390869140625
4,11,27,27,26,31,11,6,41.5,25,4.161797046661377
27,27,4,11,11,6,26,31,41.5,25,4.161797046661377
18,17,30,4,20,19,10,1,26.5,21,2.0456461906433105
30,4,18,17,10,1,20,19,26.5,21,2.0456461906433105
24,0,3,6,10,25,23,12,27.5,22,2.4953689575195312
3,6,24,0,23,12,10,25,27.5,22,2.4953689575195312
15,9,20,25,4,11,10,0,19.0,17,1.6700851917266846
20,25,15,9,10,0,4,11,19.0,17,1.6700851917266846
9,26,16,4,5,9,20,0,29.5,20,2.5719759464263916
16,4,9,26,20,0,5,9,29.5,20,2.5719759464263916
6,1,0,1,13,27,24,22,12.0,14,1.1578011512756348
0,1,6,1,24,22,13,27,12.0,14,1.1578011512756348
30,26,24,11,11,16,27,31,27.0,22,2.6914451122283936
24,11,30,26,27,31,11,16,27.0,22,2.6914451122283936
26,10,19,11,21,22,19,2,16.0,13,1.7809679508209229
19,11,26,10,19,2,21,22,16.0,13,1.7809679508209229
2,29,20,15,3,6,3,5,16.5,26,2.093677043914795
20,15,2,29,3,5,3,6,16.5,26,2.093677043914795
29,22,13,23,7,26,25,18,21.5,18,1.7950568199157715
13,23,29,22,25,18,7,26,21.5,18,1.7950568199157715
23,4,19,23,6,22,18,5,26.0,19,2.043488025665283
19,23,23,4,18,5,6,22,26.0,19,2.043488025665283
15,14,1,15,9,25,28,16,24.5,17,2.4457600116729736
1,15,15,14,28,16,9,25,24.5,17,2.4457600116729736
9,14,30,17,5,2,31,1,29.5,20,2.223653793334961
30,17,9,14,31,1,5,2,29.5,20,2.223653793334961
3,18,27,19,3,13,10,17,22.0,26,2.35274600982666
27,19,3,18,10,17,3,13,22.0,26,2.35274600982666
12,29,24,3,2,0,9,18,32.5,33,3.3550891876220703
24,3,12,29,9,18,2,0,32.5,33,3.3550891876220703
15,9,2,31,1,9,8,28,32.5,19,3.5341877937316895
2,31,15,9,8,28,1,9,32.5,19,3.5341877937316895
23,20,12,11,0,4,26,18,30.0,18,2.8177490234375
12,11,23,20,26,18,0,4,30.0,18,2.8177490234375
10,28,26,1,1,18,4,26,28.0,30,3.0539770126342773
26,1,10,28,4,26,1,18,28.0,30,3.0539770126342773
6,17,30,17,15,15,27,7,26.0,23,2.274275064468384
30,17,6,17,27,7,15,15,26.0,23,2.274275064468384
1,30,14,8,5,4,22,14,31.0,24,2.5440120697021484
14,8,1,30,22,14,5,4,31.0,24,2.5440120697021484
10,29,27,12,19,17,3,23,28.0,25,2.4153270721435547
27,12,10,29,3,23,19,17,28.0,25,2.4153270721435547
4,18,1,12,29,25,9,18,18.0,15,1.7982330322265625
1,12,4,18,9,18,29,25,18.0,15,1.7982330322265625
26,4,10,9,12,13,18,14,14.0,12,1.4103929996490479
10,9,26,4,18,14,12,13,14.0,12,1.4103929996490479
27,14,20,19,9,12,11,29,17.5,15,1.6738529205322266
20,19,27,14,11,29,9,12,17.5,15,1.6738529205322266
14,20,8,8,4,10,10,17,16.5,9,1.5928120613098145
8,8,14,20,10,17,4,10,16.5,9,1.5928120613098145
30,22,9,2,27,13,16,21,30.0,25,3.146178960800171
9,2,30,22,16,21,27,13,30.0,25,3.146178960800171
5,4,26,29,26,22,11,27,34.0,20,3.4535319805145264
26,29,5,4,11,27,26,22,34.0,20,3.4535319805145264
30,19,23,5,22,15,23,27,17.0,17,1.38960599899292
23,5,30,19,23,27,22,15,17.0,17,1.38960599899292
12,27,13,28,5,17,14,15,7.5,9,0.8486411571502686
13,28,12,27,14,15,5,17,7.5,9,0.8486411571502686
25,23,12,11,4,7,14,11,20.5,14,2.7157881259918213
12,11,25,23,14,11,4,7,20.5,14,2.7157881259918213
20,21,7,18,7,5,3,17,16.0,13,1.1596009731292725
7,18,20,21,3,17,7,5,16.0,13,1.1596009731292725
20,8,17,25,13,22,9,6,23.0,17,1.8003897666931152
17,25,20,8,9,6,13,22,23.0,17,1.8003897666931152
25,12,13,5,20,27,20,23,12.5,15,1.3377161026000977
13,5,25,12,20,23,20,27,12.5,15,1.3377161026000977
24,3,12,30,26,4,21,4,22.0,28,2.833808183670044
12,30,24,3,21,4,26,4,22.0,28,2.833808183670044
24,8,18,14,0,6,29,22,30.5,31,3.999453067779541
18,14,24,8,29,22,0,6,30.5,31,3.999453067779541
28,19,4,10,30,6,12,21,35.0,29,3.311091184616089
4,10,28,19,12,21,30,6,35.0,29,3.311091184616089
28,1,29,6,11,26,30,6,22.5,18,3.2714381217956543
29,6,28,1,30,6,11,26,22.5,18,3.2714381217956543
9,16,12,3,1,22,31,16,27.0,26,2.717395305633545
12,3,9,16,31,16,1,22,27.0,26,2.717395305633545
17,16,15,14,14,2,22,9,9.5,11,1.0424580574035645
15,14,17,16,22,9,14,2,9.5,11,1.0424580574035645
29,13,18,22,22,23,5,26,21.0,17,1.6010379791259766
18,22,29,13,5,26,22,23,21.0,17,1.6010379791259766
0,29,3,4,5,0,16,20,31.5,27,2.517530918121338
3,4,0,29,16,20,5,0,31.5,27,2.517530918121338
31,0,26,31,2,2,2,25,33.5,29,3.094943046569824
26,31,31,0,2,25,2,2,33.5,29,3.094943046569824
2,20,15,25,8,15,22,25,21.0,17,1.662658929824829
15,25,2,20,22,25,8,15,21.0,17,1.662658929824829
11,12,4,12,24,31,12,26,13.0,12,1.2734489440917969
4,12,11,12,12,26,24,31,13.0,12,1.2734489440917969
2,6,10,0,13,18,1,4,20.0,7,1.758270025253296
10,0,2,6,1,4,13,18,20.0,7,1.758270025253296
8,23,7,21,10,20,9,12,6.0,7,0.6032602787017822
7,21,8,23,9,12,10,20,6.0,7,0.6032602787017822
0,6,24,0,18,8,13,10,19.5,9,2.5403170585632324
24,0,0,6,13,10,18,8,19.5,9,2.5403170585632324
22,24,5,27,18,6,0,9,22.5,21,1.7114627361297607
5,27,22,24,0,9,18,6,22.5,21,1.7114627361297607
7,15,29,29,11,8,10,3,21.0,22,2.6844890117645264
29,29,7,15,10,3,11,8,21.0,22,2.6844890117645264
9,21,25,16,10,10,12,14,14.5,15,2.2808127403259277
25,16,9,21,12,14,10,10,14.5,15,2.2808127403259277
17,27,10,17,19,5,24,26,22.5,16,2.2256128787994385
10,17,17,27,24,26,19,5,22.5,16,2.2256128787994385
15,27,4,6,26,21,27,31,21.5,21,3.232011079788208
4,6,15,27,27,31,26,21,21.5,21,3.232011079788208
25,15,3,21,30,2,20,21,29.5,26,2.758542060852051
3,21,25,15,20,21,30,2,29.5,26,2.758542060852051
5,25,30,7,25,17,23,10,27.0,19,4.796631813049316
30,7,5,25,23,10,25,17,27.0,19,4.796631813049316
24,4,30,31,21,18,15,5,26.0,23,3.6707189083099365
30,31,24,4,15,5,21,18,26.0,23,3.6707189083099365
27,1,16,4,19,14,8,6,16.5,13,2.0318527221679688
16,4,27,1,8,6,19,14,16.5,13,2.0318527221679688
20,11,26,14,18,20,0,9,19.0,20,2.4656291007995605
26,14,20,11,0,9,18,20,19.0,20,2.4656291007995605
12,16,14,28,4,7,27,26,29.0,23,3.6991779804229736
14,28,12,16,27,26,4,7,29.0,23,3.6991779804229736
4,13,10,28,3,27,25,18,27.0,23,2.657148838043213
10,28,4,13,25,18,3,27,27.0,23,2.657148838043213
12,24,6,1,14,9,21,21,26.0,23,3.6047160625457764
6,1,12,24,21,21,14,9,26.0,23,3.6047160625457764
12,27,25,8,13,22,19,11,25.5,24,2.552417039871216
25,8,12,27,19,11,13,22,25.5,24,2.552417039871216
1,18,8,1,12,16,16,16,14.0,16,1.7627201080322266
8,1,1,18,16,16,12,16,14.0,16,1.7627201080322266
14,10,14,4,5,14,16,18,12.5,14,1.3904199600219727
14,4,14,10,16,18,5,14,12.5,14,1.3904199600219727
10,2,17,13,25,18,13,9,19.5,12,1.6582059860229492
17,13,10,2,13,9,25,18,19.5,12,1.6582059860229492
12,12,1,0,23,8,20,26,22.0,19,1.7481532096862793
1,0,12,12,20,26,23,8,22.0,19,1.7481532096862793
3,25,20,22,10,16,17,16,14.5,14,1.556823968887329
20,22,3,25,17,16,10,16,14.5,14,1.556823968887329
0,17,8,17,20,21,17,10,12.0,12,1.1558618545532227
8,17,0,17,17,10,20,21,12.0,12,1.1558618545532227
9,3,2,12,24,2,4,22,28.0,22,2.9393699169158936
2,12,9,3,4,22,24,2,28.0,22,2.9393699169158936
15,30,21,17,11,29,12,15,17.0,16,1.651508092880249
21,17,15,30,12,15,11,29,17.0,16,1.651508092880249
25,17,21,18,3,23,24,10,19.5,20,2.5551130771636963
21,18,25,17,24,10,3,23,19.5,20,2.5551130771636963
26,21,14,8,31,10,15,15,23.0,19,1.9748966693878174
14,8,26,21,15,15,31,10,23.0,19,1.9748966693878174
17,21,20,9,25,4,24,13,12.5,11,1.1584291458129883
20,9,17,21,24,13,25,4,12.5,11,1.1584291458129883
6,8,25,17,5,9,15,27,29.0,25,2.6408309936523438
25,17,6,8,15,27,5,9,29.0,25,2.6408309936523438
15,10,23,16,19,6,6,29,25.0,24,2.7912509441375732
23,16,15,10,6,29,19,6,25.0,24,2.7912509441375732
5,2,15,5,8,7,17,21,18.0,21,1.735910177230835
15,5,5,2,17,21,8,7,18.0,21,1.735910177230835
18,2,6,31,26,26,23,1,35.5,28,3.4947469234466553
6,31,18,2,23,1,26,26,35.5,28,3.4947469234466553
14,22,23,24,12,31,28,11,24.5,16,2.846470832824707
23,24,14,22,28,11,12,31,24.5,16,2.846470832824707
21,30,2,4,29,28,29,15,32.0,34,3.784569025039673
2,4,21,30,29,15,29,28,32.0,34,3.784569025039673
25,9,21,16,15,22,13,26,8.5,8,0.7893271446228027
21,16,25,9,13,26,15,22,8.5,8,0.7893271446228027
24,11,21,13,0,9,27,29,27.0,27,4.1109209060668945
21,13,24,11,27,29,0,9,27.0,27,4.1109209060668945
12,30,15,3,20,6,8,24,31.0,20,2.9388091564178467
15,3,12,30,8,24,20,6,31.0,20,2.9388091564178467
5,23,25,0,14,10,19,7,25.5,12,3.394854784011841
25,0,5,23,19,7,14,10,25.5,12,3.394854784011841
3,15,4,14,18,2,2,12,15.0,13,2.0570919513702393
4,14,3,15,2,12,18,2,15.0,13,2.0570919513702393
11,21,1,15,17,20,18,8,14.5,14,1.3390538692474365
1,15,11,21,18,8,17,20,14.5,14,1.3390538692474365
4,25,12,3,6,12,21,20,26.5,22,2.512281894683838
12,3,4,25,21,20,6,12,26.5,22,2.512281894683838
9,1,1,26,2,20,4,23,20.0,7,4.130427122116089
1,26,9,1,4,23,2,20,20.0,7,4.130427122116089
28,17,11,2,26,26,30,16,23.0,20,2.4033591747283936
11,2,28,17,30,16,26,26,23.0,20,2.4033591747283936
8,5,8,11,31,22,20,16,11.5,12,1.284398078918457
8,11,8,5,20,16,31,22,11.5,12,1.284398078918457
24,26,15,4,1,16,21,25,31.0,25,2.6732349395751953
15,4,24,26,21,25,1,16,31.0,25,2.6732349395751953
28,13,21,28,19,14,27,14,15.0,13,1.6963820457458496
21,28,28,13,27,14,19,14,15.0,13,1.6963820457458496
9,24,28,7,4,9,26,17,36.0,29,3.3692948818206787
28,7,9,24,26,17,4,9,36.0,29,3.3692948818206787
17,9,21,16,28,1,13,19,22.0,18,2.402712821960449
21,16,17,9,13,19,28,1,22.0,18,2.402712821960449
6,8,22,23,9,5,12,11,20.0,27,2.1706340312957764
22,23,6,8,12,11,9,5,20.0,27,2.1706340312957764
1,4,8,22,16,26,8,30,19.5,16,1.9552628993988037
8,22,1,4,8,30,16,26,19.5,16,1.9552628993988037
5,20,6,8,1,12,27,10,25.5,24,3.438624143600464
6,8,5,20,27,10,1,12,25.5,24,3.438624143600464
24,21,31,13,25,3,30,6,11.5,4,0.9981231689453125
31,13,24,21,30,6,25,3,11.5,4,0.9981231689453125
